provincia,country,lat,long,dates,value
,Albania,41.15330000,20.16830000,2020-07-24,2608
,Albania,41.15330000,20.16830000,2020-07-25,2637
,Albania,41.15330000,20.16830000,2020-07-26,2682
,Albania,41.15330000,20.16830000,2020-07-27,2745
,Albania,41.15330000,20.16830000,2020-07-28,2789
,Albania,41.15330000,20.16830000,2020-07-29,2830
,Albania,41.15330000,20.16830000,2020-07-30,2883
,Albania,41.15330000,20.16830000,2020-07-31,2952
,Albania,41.15330000,20.16830000,2020-08-01,2961
,Albania,41.15330000,20.16830000,2020-08-02,3018
,Albania,41.15330000,20.16830000,2020-08-03,3031
,Albania,41.15330000,20.16830000,2020-08-04,3031
,Albania,41.15330000,20.16830000,2020-08-05,3123
,Albania,41.15330000,20.16830000,2020-08-06,3155
,Albania,41.15330000,20.16830000,2020-08-07,3227
,Albania,41.15330000,20.16830000,2020-08-08,3268
,Albania,41.15330000,20.16830000,2020-08-09,3342
,Albania,41.15330000,20.16830000,2020-08-10,3379
,Albania,41.15330000,20.16830000,2020-08-11,3480
,Albania,41.15330000,20.16830000,2020-08-12,3552
,Albania,41.15330000,20.16830000,2020-08-13,3616
,Albania,41.15330000,20.16830000,2020-08-14,3695
,Albania,41.15330000,20.16830000,2020-08-15,3746
,Albania,41.15330000,20.16830000,2020-08-16,3794
,Albania,41.15330000,20.16830000,2020-08-17,3816
,Albania,41.15330000,20.16830000,2020-08-18,3871
,Albania,41.15330000,20.16830000,2020-08-19,3928
,Albania,41.15330000,20.16830000,2020-08-20,3986
,Albania,41.15330000,20.16830000,2020-08-21,4096
,Albania,41.15330000,20.16830000,2020-08-22,4184
,Albania,41.15330000,20.16830000,2020-08-23,4332
,Albania,41.15330000,20.16830000,2020-08-24,4413
,Albania,41.15330000,20.16830000,2020-08-25,4530
,Albania,41.15330000,20.16830000,2020-08-26,4633
,Albania,41.15330000,20.16830000,2020-08-27,4791
,Albania,41.15330000,20.16830000,2020-08-28,4923
,Albania,41.15330000,20.16830000,2020-08-29,5020
,Albania,41.15330000,20.16830000,2020-08-30,5139
,Albania,41.15330000,20.16830000,2020-08-31,5214
,Albania,41.15330000,20.16830000,2020-09-01,5441
,Albania,41.15330000,20.16830000,2020-09-02,5582
,Albania,41.15330000,20.16830000,2020-09-03,5732
,Albania,41.15330000,20.16830000,2020-09-04,5882
,Albania,41.15330000,20.16830000,2020-09-05,5976
,Albania,41.15330000,20.16830000,2020-09-06,6106
,Albania,41.15330000,20.16830000,2020-09-07,6186
,Albania,41.15330000,20.16830000,2020-09-08,6239
,Albania,41.15330000,20.16830000,2020-09-09,6284
,Albania,41.15330000,20.16830000,2020-09-10,6346
,Albania,41.15330000,20.16830000,2020-09-11,6443
,Albania,41.15330000,20.16830000,2020-09-12,6494
,Albania,41.15330000,20.16830000,2020-09-13,6569
,Albania,41.15330000,20.16830000,2020-09-14,6615
,Albania,41.15330000,20.16830000,2020-09-15,6668
,Albania,41.15330000,20.16830000,2020-09-16,6733
,Albania,41.15330000,20.16830000,2020-09-17,6788
,Albania,41.15330000,20.16830000,2020-09-18,6831
,Albania,41.15330000,20.16830000,2020-09-19,6888
,Albania,41.15330000,20.16830000,2020-09-20,6940
,Albania,41.15330000,20.16830000,2020-09-21,6995
,Albania,41.15330000,20.16830000,2020-09-22,7042
,Albania,41.15330000,20.16830000,2020-09-23,7139
,Albania,41.15330000,20.16830000,2020-09-24,7239
,Albania,41.15330000,20.16830000,2020-09-25,7309
,Albania,41.15330000,20.16830000,2020-09-26,7397
,Albania,41.15330000,20.16830000,2020-09-27,7397
,Albania,41.15330000,20.16830000,2020-09-28,7629
,Albania,41.15330000,20.16830000,2020-09-29,7732
,Albania,41.15330000,20.16830000,2020-09-30,7847
,Albania,41.15330000,20.16830000,2020-10-01,8077
,Albania,41.15330000,20.16830000,2020-10-02,8342
,Albania,41.15330000,20.16830000,2020-10-03,8536
,Albania,41.15330000,20.16830000,2020-10-04,8675
,Albania,41.15330000,20.16830000,2020-10-05,8825
,Albania,41.15330000,20.16830000,2020-10-06,8965
,Albania,41.15330000,20.16830000,2020-10-07,9115
,Albania,41.15330000,20.16830000,2020-10-08,9215
,Albania,41.15330000,20.16830000,2020-10-09,9304
,Albania,41.15330000,20.16830000,2020-10-10,9406
,Albania,41.15330000,20.16830000,2020-10-11,9500
,Albania,41.15330000,20.16830000,2020-10-12,9585
,Albania,41.15330000,20.16830000,2020-10-13,9675
,Albania,41.15330000,20.16830000,2020-10-14,9762
,Albania,41.15330000,20.16830000,2020-10-15,9864
,Albania,41.15330000,20.16830000,2020-10-16,9957
,Albania,41.15330000,20.16830000,2020-10-17,10001
,Albania,41.15330000,20.16830000,2020-10-18,10071
,Albania,41.15330000,20.16830000,2020-10-19,10167
,Albania,41.15330000,20.16830000,2020-10-20,10225
,Albania,41.15330000,20.16830000,2020-10-21,10341
,Albania,41.15330000,20.16830000,2020-10-22,10395
,Albania,41.15330000,20.16830000,2020-10-23,10466
,Albania,41.15330000,20.16830000,2020-10-24,10548
,Albania,41.15330000,20.16830000,2020-10-25,10654
,Albania,41.15330000,20.16830000,2020-10-26,10705
,Albania,41.15330000,20.16830000,2020-10-27,10808
,Albania,41.15330000,20.16830000,2020-10-28,10893
,Albania,41.15330000,20.16830000,2020-10-29,11007
,Albania,41.15330000,20.16830000,2020-10-30,11097
,Albania,41.15330000,20.16830000,2020-10-31,11189
,Albania,41.15330000,20.16830000,2020-11-01,11246
,Albania,41.15330000,20.16830000,2020-11-02,11367
,Albania,41.15330000,20.16830000,2020-11-03,11473
,Albania,41.15330000,20.16830000,2020-11-04,11578
,Albania,41.15330000,20.16830000,2020-11-05,11696
,Albania,41.15330000,20.16830000,2020-11-06,11861
,Albania,41.15330000,20.16830000,2020-11-07,12002
,Albania,41.15330000,20.16830000,2020-11-08,12092
,Albania,41.15330000,20.16830000,2020-11-09,12203
,Albania,41.15330000,20.16830000,2020-11-10,12353
,Albania,41.15330000,20.16830000,2020-11-11,12493
,Albania,41.15330000,20.16830000,2020-11-12,12574
,Albania,41.15330000,20.16830000,2020-11-13,12667
,Albania,41.15330000,20.16830000,2020-11-14,12767
,Albania,41.15330000,20.16830000,2020-11-15,12889
,Albania,41.15330000,20.16830000,2020-11-16,13453
,Albania,41.15330000,20.16830000,2020-11-17,13804
,Albania,41.15330000,20.16830000,2020-11-18,14216
,Albania,41.15330000,20.16830000,2020-11-19,14565
,Albania,41.15330000,20.16830000,2020-11-20,15055
,Albania,41.15330000,20.16830000,2020-11-21,15469
,Albania,41.15330000,20.16830000,2020-11-22,15842
,Albania,41.15330000,20.16830000,2020-11-23,16230
,Algeria,28.03390000,1.65960000,2020-01-22,0
,Algeria,28.03390000,1.65960000,2020-01-23,0
,Algeria,28.03390000,1.65960000,2020-01-24,0
,Algeria,28.03390000,1.65960000,2020-01-25,0
,Algeria,28.03390000,1.65960000,2020-01-26,0
,Algeria,28.03390000,1.65960000,2020-01-27,0
,Algeria,28.03390000,1.65960000,2020-01-28,0
,Algeria,28.03390000,1.65960000,2020-01-29,0
,Algeria,28.03390000,1.65960000,2020-01-30,0
,Algeria,28.03390000,1.65960000,2020-01-31,0
,Algeria,28.03390000,1.65960000,2020-02-01,0
,Algeria,28.03390000,1.65960000,2020-02-02,0
,Algeria,28.03390000,1.65960000,2020-02-03,0
,Algeria,28.03390000,1.65960000,2020-02-04,0
,Algeria,28.03390000,1.65960000,2020-02-05,0
,Algeria,28.03390000,1.65960000,2020-02-06,0
,Algeria,28.03390000,1.65960000,2020-02-07,0
,Algeria,28.03390000,1.65960000,2020-02-08,0
,Algeria,28.03390000,1.65960000,2020-02-09,0
,Algeria,28.03390000,1.65960000,2020-02-10,0
,Algeria,28.03390000,1.65960000,2020-02-11,0
,Algeria,28.03390000,1.65960000,2020-02-12,0
,Algeria,28.03390000,1.65960000,2020-02-13,0
,Algeria,28.03390000,1.65960000,2020-02-14,0
,Algeria,28.03390000,1.65960000,2020-02-15,0
,Algeria,28.03390000,1.65960000,2020-02-16,0
,Algeria,28.03390000,1.65960000,2020-02-17,0
,Algeria,28.03390000,1.65960000,2020-02-18,0
,Algeria,28.03390000,1.65960000,2020-02-19,0
,Algeria,28.03390000,1.65960000,2020-02-20,0
,Algeria,28.03390000,1.65960000,2020-02-21,0
,Algeria,28.03390000,1.65960000,2020-02-22,0
,Algeria,28.03390000,1.65960000,2020-02-23,0
,Algeria,28.03390000,1.65960000,2020-02-24,0
,Algeria,28.03390000,1.65960000,2020-02-25,0
,Algeria,28.03390000,1.65960000,2020-02-26,0
,Algeria,28.03390000,1.65960000,2020-02-27,0
,Algeria,28.03390000,1.65960000,2020-02-28,0
,Algeria,28.03390000,1.65960000,2020-02-29,0
,Algeria,28.03390000,1.65960000,2020-03-01,0
,Algeria,28.03390000,1.65960000,2020-03-02,0
,Algeria,28.03390000,1.65960000,2020-03-03,0
,Algeria,28.03390000,1.65960000,2020-03-04,0
,Algeria,28.03390000,1.65960000,2020-03-05,0
,Algeria,28.03390000,1.65960000,2020-03-06,0
,Algeria,28.03390000,1.65960000,2020-03-07,0
,Algeria,28.03390000,1.65960000,2020-03-08,0
,Algeria,28.03390000,1.65960000,2020-03-09,0
,Algeria,28.03390000,1.65960000,2020-03-10,0
,Algeria,28.03390000,1.65960000,2020-03-11,0
,Algeria,28.03390000,1.65960000,2020-03-12,8
,Algeria,28.03390000,1.65960000,2020-03-13,8
,Algeria,28.03390000,1.65960000,2020-03-14,12
,Algeria,28.03390000,1.65960000,2020-03-15,12
,Algeria,28.03390000,1.65960000,2020-03-16,12
,Algeria,28.03390000,1.65960000,2020-03-17,12
,Algeria,28.03390000,1.65960000,2020-03-18,12
,Algeria,28.03390000,1.65960000,2020-03-19,32
,Algeria,28.03390000,1.65960000,2020-03-20,32
,Algeria,28.03390000,1.65960000,2020-03-21,32
,Algeria,28.03390000,1.65960000,2020-03-22,65
,Algeria,28.03390000,1.65960000,2020-03-23,65
,Algeria,28.03390000,1.65960000,2020-03-24,24
,Algeria,28.03390000,1.65960000,2020-03-25,65
,Algeria,28.03390000,1.65960000,2020-03-26,29
,Algeria,28.03390000,1.65960000,2020-03-27,29
,Algeria,28.03390000,1.65960000,2020-03-28,31
,Algeria,28.03390000,1.65960000,2020-03-29,31
,Algeria,28.03390000,1.65960000,2020-03-30,37
,Algeria,28.03390000,1.65960000,2020-03-31,46
,Algeria,28.03390000,1.65960000,2020-04-01,61
,Algeria,28.03390000,1.65960000,2020-04-02,61
,Algeria,28.03390000,1.65960000,2020-04-03,62
,Algeria,28.03390000,1.65960000,2020-04-04,90
,Algeria,28.03390000,1.65960000,2020-04-05,90
,Algeria,28.03390000,1.65960000,2020-04-06,90
,Algeria,28.03390000,1.65960000,2020-04-07,113
,Algeria,28.03390000,1.65960000,2020-04-08,237
,Algeria,28.03390000,1.65960000,2020-04-09,347
,Algeria,28.03390000,1.65960000,2020-04-10,405
,Algeria,28.03390000,1.65960000,2020-04-11,460
,Algeria,28.03390000,1.65960000,2020-04-12,591
,Algeria,28.03390000,1.65960000,2020-04-13,601
,Algeria,28.03390000,1.65960000,2020-04-14,691
,Algeria,28.03390000,1.65960000,2020-04-15,708
,Algeria,28.03390000,1.65960000,2020-04-16,783
,Algeria,28.03390000,1.65960000,2020-04-17,846
,Algeria,28.03390000,1.65960000,2020-04-18,894
,Algeria,28.03390000,1.65960000,2020-04-19,1047
,Algeria,28.03390000,1.65960000,2020-04-20,1099
,Algeria,28.03390000,1.65960000,2020-04-21,1152
,Algeria,28.03390000,1.65960000,2020-04-22,1204
,Algeria,28.03390000,1.65960000,2020-04-23,1355
,Algeria,28.03390000,1.65960000,2020-04-24,1408
,Algeria,28.03390000,1.65960000,2020-04-25,1479
,Algeria,28.03390000,1.65960000,2020-04-26,1508
,Algeria,28.03390000,1.65960000,2020-04-27,1558
,Algeria,28.03390000,1.65960000,2020-04-28,1651
,Algeria,28.03390000,1.65960000,2020-04-29,1702
,Algeria,28.03390000,1.65960000,2020-04-30,1779
,Algeria,28.03390000,1.65960000,2020-05-01,1821
,Algeria,28.03390000,1.65960000,2020-05-02,1872
,Algeria,28.03390000,1.65960000,2020-05-03,1936
,Algeria,28.03390000,1.65960000,2020-05-04,1998
,Algeria,28.03390000,1.65960000,2020-05-05,2067
,Algeria,28.03390000,1.65960000,2020-05-06,2197
,Algeria,28.03390000,1.65960000,2020-05-07,2323
,Algeria,28.03390000,1.65960000,2020-05-08,2467
,Algeria,28.03390000,1.65960000,2020-05-09,2546
,Algeria,28.03390000,1.65960000,2020-05-10,2678
,Algeria,28.03390000,1.65960000,2020-05-11,2841
,Algeria,28.03390000,1.65960000,2020-05-12,2998
,Algeria,28.03390000,1.65960000,2020-05-13,3058
,Algeria,28.03390000,1.65960000,2020-05-14,3158
,Algeria,28.03390000,1.65960000,2020-05-15,3271
,Algeria,28.03390000,1.65960000,2020-05-16,3409
,Algeria,28.03390000,1.65960000,2020-05-17,3507
,Algeria,28.03390000,1.65960000,2020-05-18,3625
,Algeria,28.03390000,1.65960000,2020-05-19,3746
,Algeria,28.03390000,1.65960000,2020-05-20,3968
,Algeria,28.03390000,1.65960000,2020-05-21,4062
,Algeria,28.03390000,1.65960000,2020-05-22,4256
,Algeria,28.03390000,1.65960000,2020-05-23,4426
,Algeria,28.03390000,1.65960000,2020-05-24,4784
,Algeria,28.03390000,1.65960000,2020-05-25,4747
,Algeria,28.03390000,1.65960000,2020-05-26,4918
,Algeria,28.03390000,1.65960000,2020-05-27,5129
,Algeria,28.03390000,1.65960000,2020-05-28,5277
,Algeria,28.03390000,1.65960000,2020-05-29,5422
,Algeria,28.03390000,1.65960000,2020-05-30,5549
,Algeria,28.03390000,1.65960000,2020-05-31,5748
,Algeria,28.03390000,1.65960000,2020-06-01,5894
,Algeria,28.03390000,1.65960000,2020-06-02,6067
,Algeria,28.03390000,1.65960000,2020-06-03,6218
,Algeria,28.03390000,1.65960000,2020-06-04,6297
,Algeria,28.03390000,1.65960000,2020-06-05,6453
,Algeria,28.03390000,1.65960000,2020-06-06,6631
,Algeria,28.03390000,1.65960000,2020-06-07,6717
,Algeria,28.03390000,1.65960000,2020-06-08,6799
,Algeria,28.03390000,1.65960000,2020-06-09,6951
,Algeria,28.03390000,1.65960000,2020-06-10,7074
,Algeria,28.03390000,1.65960000,2020-06-11,7255
,Algeria,28.03390000,1.65960000,2020-06-12,7322
,Algeria,28.03390000,1.65960000,2020-06-13,7420
,Algeria,28.03390000,1.65960000,2020-06-14,7606
,Algeria,28.03390000,1.65960000,2020-06-15,7735
,Algeria,28.03390000,1.65960000,2020-06-16,7842
,Algeria,28.03390000,1.65960000,2020-06-17,7943
,Algeria,28.03390000,1.65960000,2020-06-18,8078
,Algeria,28.03390000,1.65960000,2020-06-19,8196
,Algeria,28.03390000,1.65960000,2020-06-20,8324
,Algeria,28.03390000,1.65960000,2020-06-21,8422
,Algeria,28.03390000,1.65960000,2020-06-22,8559
,Algeria,28.03390000,1.65960000,2020-06-23,8674
,Algeria,28.03390000,1.65960000,2020-06-24,8792
,Algeria,28.03390000,1.65960000,2020-06-25,8920
,Algeria,28.03390000,1.65960000,2020-06-26,9066
,Algeria,28.03390000,1.65960000,2020-06-27,9202
,Algeria,28.03390000,1.65960000,2020-06-28,9371
,Algeria,28.03390000,1.65960000,2020-06-29,9674
,Algeria,28.03390000,1.65960000,2020-06-30,9897
,Algeria,28.03390000,1.65960000,2020-07-01,10040
,Algeria,28.03390000,1.65960000,2020-07-02,10342
,Algeria,28.03390000,1.65960000,2020-07-03,10832
,Algeria,28.03390000,1.65960000,2020-07-04,11181
,Algeria,28.03390000,1.65960000,2020-07-05,11492
,Algeria,28.03390000,1.65960000,2020-07-06,11884
,Algeria,28.03390000,1.65960000,2020-07-07,12094
,Algeria,28.03390000,1.65960000,2020-07-08,12329
,Algeria,28.03390000,1.65960000,2020-07-09,12637
,Algeria,28.03390000,1.65960000,2020-07-10,13124
,Algeria,28.03390000,1.65960000,2020-07-11,13124
,Algeria,28.03390000,1.65960000,2020-07-12,13743
,Algeria,28.03390000,1.65960000,2020-07-13,14019
,Algeria,28.03390000,1.65960000,2020-07-14,14295
,Algeria,28.03390000,1.65960000,2020-07-15,14792
,Algeria,28.03390000,1.65960000,2020-07-16,15107
,Algeria,28.03390000,1.65960000,2020-07-17,15430
,Algeria,28.03390000,1.65960000,2020-07-18,15744
,Algeria,28.03390000,1.65960000,2020-07-19,16051
,Algeria,28.03390000,1.65960000,2020-07-20,16400
,Algeria,28.03390000,1.65960000,2020-07-21,16646
,Algeria,28.03390000,1.65960000,2020-07-22,16983
,Algeria,28.03390000,1.65960000,2020-07-23,17369
,Algeria,28.03390000,1.65960000,2020-07-24,17369
,Algeria,28.03390000,1.65960000,2020-07-25,18076
,Algeria,28.03390000,1.65960000,2020-07-26,18088
,Algeria,28.03390000,1.65960000,2020-07-27,18837
,Algeria,28.03390000,1.65960000,2020-07-28,19233
,Algeria,28.03390000,1.65960000,2020-07-29,19592
,Algeria,28.03390000,1.65960000,2020-07-30,20082
,Algeria,28.03390000,1.65960000,2020-07-31,20537
,Algeria,28.03390000,1.65960000,2020-08-01,20988
,Algeria,28.03390000,1.65960000,2020-08-02,21419
,Algeria,28.03390000,1.65960000,2020-08-03,21901
,Algeria,28.03390000,1.65960000,2020-08-04,22375
,Algeria,28.03390000,1.65960000,2020-08-05,22802
,Algeria,28.03390000,1.65960000,2020-08-06,23238
,Algeria,28.03390000,1.65960000,2020-08-07,23667
,Algeria,28.03390000,1.65960000,2020-08-08,24083
,Algeria,28.03390000,1.65960000,2020-08-09,24506
,Algeria,28.03390000,1.65960000,2020-08-10,24920
,Algeria,28.03390000,1.65960000,2020-08-11,25263
,Algeria,28.03390000,1.65960000,2020-08-12,25627
,Algeria,28.03390000,1.65960000,2020-08-13,26004
,Algeria,28.03390000,1.65960000,2020-08-14,26308
,Algeria,28.03390000,1.65960000,2020-08-15,26644
,Algeria,28.03390000,1.65960000,2020-08-16,27017
,Algeria,28.03390000,1.65960000,2020-08-17,27347
,Algeria,28.03390000,1.65960000,2020-08-18,27653
,Algeria,28.03390000,1.65960000,2020-08-19,27971
,Algeria,28.03390000,1.65960000,2020-08-20,28281
,Algeria,28.03390000,1.65960000,2020-08-21,28587
,Algeria,28.03390000,1.65960000,2020-08-22,28874
,Algeria,28.03390000,1.65960000,2020-08-23,29142
,Algeria,28.03390000,1.65960000,2020-08-24,29369
,Algeria,28.03390000,1.65960000,2020-08-25,29587
,Algeria,28.03390000,1.65960000,2020-08-26,29886
,Algeria,28.03390000,1.65960000,2020-08-27,30157
,Algeria,28.03390000,1.65960000,2020-08-28,30436
,Algeria,28.03390000,1.65960000,2020-08-29,30717
,Algeria,28.03390000,1.65960000,2020-08-30,30978
,Algeria,28.03390000,1.65960000,2020-08-31,31244
,Algeria,28.03390000,1.65960000,2020-09-01,31493
,Algeria,28.03390000,1.65960000,2020-09-02,31746
,Algeria,28.03390000,1.65960000,2020-09-03,32006
,Algeria,28.03390000,1.65960000,2020-09-04,32259
,Algeria,28.03390000,1.65960000,2020-09-05,32481
,Algeria,28.03390000,1.65960000,2020-09-06,32745
,Algeria,28.03390000,1.65960000,2020-09-07,32985
,Algeria,28.03390000,1.65960000,2020-09-08,33183
,Algeria,28.03390000,1.65960000,2020-09-09,33379
,Algeria,28.03390000,1.65960000,2020-09-10,33562
,Algeria,28.03390000,1.65960000,2020-09-11,33723
,Algeria,28.03390000,1.65960000,2020-09-12,33875
,Algeria,28.03390000,1.65960000,2020-09-13,34037
,Algeria,28.03390000,1.65960000,2020-09-14,34204
,Algeria,28.03390000,1.65960000,2020-09-15,34385
,Algeria,28.03390000,1.65960000,2020-09-16,34517
,Algeria,28.03390000,1.65960000,2020-09-17,34675
,Algeria,28.03390000,1.65960000,2020-09-18,34818
,Algeria,28.03390000,1.65960000,2020-09-19,34923
,Algeria,28.03390000,1.65960000,2020-09-20,35047
,Algeria,28.03390000,1.65960000,2020-09-21,35180
,Algeria,28.03390000,1.65960000,2020-09-22,35307
,Algeria,28.03390000,1.65960000,2020-09-23,35428
,Algeria,28.03390000,1.65960000,2020-09-24,35544
,Algeria,28.03390000,1.65960000,2020-09-25,35654
,Algeria,28.03390000,1.65960000,2020-09-26,35756
,Algeria,28.03390000,1.65960000,2020-09-27,35860
,Algeria,28.03390000,1.65960000,2020-09-28,35962
,Algeria,28.03390000,1.65960000,2020-09-29,36063
,Algeria,28.03390000,1.65960000,2020-09-30,36174
,Algeria,28.03390000,1.65960000,2020-10-01,36282
,Algeria,28.03390000,1.65960000,2020-10-02,36385
,Algeria,28.03390000,1.65960000,2020-10-03,36482
,Algeria,28.03390000,1.65960000,2020-10-04,36578
,Algeria,28.03390000,1.65960000,2020-10-05,36672
,Algeria,28.03390000,1.65960000,2020-10-06,36763
,Algeria,28.03390000,1.65960000,2020-10-07,36857
,Algeria,28.03390000,1.65960000,2020-10-08,36958
,Algeria,28.03390000,1.65960000,2020-10-09,37067
,Algeria,28.03390000,1.65960000,2020-10-10,37170
,Algeria,28.03390000,1.65960000,2020-10-11,37170
,Algeria,28.03390000,1.65960000,2020-10-12,37382
,Algeria,28.03390000,1.65960000,2020-10-13,37492
,Algeria,28.03390000,1.65960000,2020-10-14,37603
,Algeria,28.03390000,1.65960000,2020-10-15,37603
,Algeria,28.03390000,1.65960000,2020-10-16,37856
,Algeria,28.03390000,1.65960000,2020-10-17,37971
,Algeria,28.03390000,1.65960000,2020-10-18,38088
,Algeria,28.03390000,1.65960000,2020-10-19,38215
,Algeria,28.03390000,1.65960000,2020-10-20,38346
,Algeria,28.03390000,1.65960000,2020-10-21,38482
,Algeria,28.03390000,1.65960000,2020-10-22,38618
,Algeria,28.03390000,1.65960000,2020-10-23,38788
,Algeria,28.03390000,1.65960000,2020-10-24,38932
,Algeria,28.03390000,1.65960000,2020-10-25,39095
,Algeria,28.03390000,1.65960000,2020-10-26,39273
,Algeria,28.03390000,1.65960000,2020-10-27,39444
,Algeria,28.03390000,1.65960000,2020-10-28,39635
,Algeria,28.03390000,1.65960000,2020-10-29,39635
,Algeria,28.03390000,1.65960000,2020-10-30,40014
,Algeria,28.03390000,1.65960000,2020-10-31,40201
,Algeria,28.03390000,1.65960000,2020-11-01,40395
,Algeria,28.03390000,1.65960000,2020-11-02,40577
,Algeria,28.03390000,1.65960000,2020-11-03,40577
,Algeria,28.03390000,1.65960000,2020-11-04,41001
,Algeria,28.03390000,1.65960000,2020-11-05,41244
,Algeria,28.03390000,1.65960000,2020-11-06,41510
,Algeria,28.03390000,1.65960000,2020-11-07,41783
,Algeria,28.03390000,1.65960000,2020-11-08,42037
,Algeria,28.03390000,1.65960000,2020-11-09,42325
,Algeria,28.03390000,1.65960000,2020-11-10,42626
